Plant 1,Plant 2,Similarity Score
"Anise seed 3 - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)","Anise (USSR) - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)",0.9114863936898604
"Anise seed 3 - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)","Anise seed 2 - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)",0.9311608410182975
"Anise seed 3 - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)","Backhousia anisata leaf 1 - Backhousia anisata Vickery (Chemotype 1), fam. Myrtaceae",0.943071465060585
"Anise seed 3 - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)","Clausena heptaphylla leaf (India) 1b - Clausena heptaphylla W&A, fam. Rutaceae",0.9137114576738924
"Anise seed 4 - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)","Anise (Spain) 2 - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)",0.9120164376325924
"Anise seed 4 - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)","Anise (Turkey) 2 - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)",0.9043300223087414
"Anise seed 4 - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)","Anise seed 1 - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)",0.9159751043290576
"Anise seed 4 - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)","Anise seed 2 - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)",0.9120164376325924
"Anise seed 4 - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)","Fennel, sweet (Italy) 1 - Foeniculum vulgare Miller, var. dulce DC, fam. Apiaceae (Umbelliferae)",0.9135121600337172
"Anise seed 4 - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)","Star anise (China, Shangyou) 4 - Illicium verum Hooker fil., fam. Magnoliaceae (Illiciaceae)",0.9354729434219664
"Backhousia anisata leaf 1 - Backhousia anisata Vickery (Chemotype 1), fam. Myrtaceae","Anise (Colombia) - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)",0.9477852150368544
"Backhousia anisata leaf 1 - Backhousia anisata Vickery (Chemotype 1), fam. Myrtaceae","Anise (Spain) 1 - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)",0.9115046107393424
"Backhousia anisata leaf 1 - Backhousia anisata Vickery (Chemotype 1), fam. Myrtaceae","Anise (Spain) 2 - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)",0.9006552995324318
"Backhousia anisata leaf 1 - Backhousia anisata Vickery (Chemotype 1), fam. Myrtaceae","Anise (Turkey) 1 - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)",0.9500325356737948
"Backhousia anisata leaf 1 - Backhousia anisata Vickery (Chemotype 1), fam. Myrtaceae","Anise seed 2 - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)",0.9006552995324318
"Backhousia anisata leaf 1 - Backhousia anisata Vickery (Chemotype 1), fam. Myrtaceae","Anise seed 3 - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)",0.943071465060585
"Backhousia anisata leaf 1 - Backhousia anisata Vickery (Chemotype 1), fam. Myrtaceae","Clausena heptaphylla leaf (India) 1b - Clausena heptaphylla W&A, fam. Rutaceae",0.9035081746695748
"Clausena heptaphylla leaf (India) 1b - Clausena heptaphylla W&A, fam. Rutaceae","Anise (Colombia) - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)",0.940060685966078
"Clausena heptaphylla leaf (India) 1b - Clausena heptaphylla W&A, fam. Rutaceae","Anise (Spain) 1 - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)",0.9527979623819106
"Clausena heptaphylla leaf (India) 1b - Clausena heptaphylla W&A, fam. Rutaceae","Anise (Turkey) 1 - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)",0.9281977117551516
"Clausena heptaphylla leaf (India) 1b - Clausena heptaphylla W&A, fam. Rutaceae","Anise seed 3 - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)",0.9137114576738924
"Clausena heptaphylla leaf (India) 1b - Clausena heptaphylla W&A, fam. Rutaceae","Backhousia anisata leaf 1 - Backhousia anisata Vickery (Chemotype 1), fam. Myrtaceae",0.9035081746695748
"Fennel, bitter (Italy) 1 - Foeniculum vulgare Miller, var. vulgare DC, fam. Apiaceae (Umbelliferae)","Fennel, bitter (Uzbekistan) - Foeniculum vulgare Miller, fam. Apiaceae (Umbelliferae)",0.9136203058227776
"Fennel, bitter (Uzbekistan) - Foeniculum vulgare Miller, fam. Apiaceae (Umbelliferae)","Fennel, bitter (Italy) 1 - Foeniculum vulgare Miller, var. vulgare DC, fam. Apiaceae (Umbelliferae)",0.9136203058227776
"Fennel, sweet (Italy) 1 - Foeniculum vulgare Miller, var. dulce DC, fam. Apiaceae (Umbelliferae)","Anise seed 4 - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)",0.9135121600337172
"Fennel, sweet (Italy) 1 - Foeniculum vulgare Miller, var. dulce DC, fam. Apiaceae (Umbelliferae)","Star anise (China, Shangyou) 4 - Illicium verum Hooker fil., fam. Magnoliaceae (Illiciaceae)",0.9195061532997983
"Fennel, sweet (Italy) 2 - Foeniculum vulgare Miller, var. dulce DC, fam. Apiaceae (Umbelliferae)","Star anise (China, Shangyou) 4 - Illicium verum Hooker fil., fam. Magnoliaceae (Illiciaceae)",0.9026488965035644
"Scandix australis - Scandix australis L., fam. Apiaceae (Umbelliferae)","Star anise (China) 2 - Illicium verum Hooker fil., fam. Magnoliaceae (Illiciaceae)",0.9303153444388298
"Star anise (China) 2 - Illicium verum Hooker fil., fam. Magnoliaceae (Illiciaceae)","Anise (Egypt) - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)",0.9152996062700652
"Star anise (China) 2 - Illicium verum Hooker fil., fam. Magnoliaceae (Illiciaceae)","Scandix australis - Scandix australis L., fam. Apiaceae (Umbelliferae)",0.9303153444388298
"Star anise (China, Shangyou) 4 - Illicium verum Hooker fil., fam. Magnoliaceae (Illiciaceae)","Anise seed 1 - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)",0.9063335938806094
"Star anise (China, Shangyou) 4 - Illicium verum Hooker fil., fam. Magnoliaceae (Illiciaceae)","Anise seed 4 - Pimpinella anisum L., fam. Apiaceae (Umbelliferae)",0.9354729434219664
"Star anise (China, Shangyou) 4 - Illicium verum Hooker fil., fam. Magnoliaceae (Illiciaceae)","Fennel, sweet (Italy) 1 - Foeniculum vulgare Miller, var. dulce DC, fam. Apiaceae (Umbelliferae)",0.9195061532997983
"Star anise (China, Shangyou) 4 - Illicium verum Hooker fil., fam. Magnoliaceae (Illiciaceae)","Fennel, sweet (Italy) 2 - Foeniculum vulgare Miller, var. dulce DC, fam. Apiaceae (Umbelliferae)",0.9026488965035644
