Plant 1,Plant 2,Similarity Score
"Lemon (Argentina) 1 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Italy-Sicily)  2 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9109786788488397
"Lemon (Argentina) 1 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Italy-Sicily)  7 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9205555651131008
"Lemon (Argentina) 1 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Italy-Sicily) 13 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9130819168834176
"Lemon (Argentina) 1 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Japan) 1 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9218911374513294
"Lemon (Argentina) 1 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (USA) - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9429369554264864
"Lemon (Argentina) 1 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Uraguay) 1 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9489420715017796
"Lemon (Argentina) 1 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Uruguay) 3 - Citrus limon (L.) Burm. f., cultivar Eureka, fam. Rutaceae",0.9679268749795348
"Lemon (Argentina) 1 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Uruguay) 5 - Citrus limon (L.) Burm. f., cultivar Lisbon, fam. Rutaceae",0.9260554117640618
"Lemon (Argentina) 1 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Uruguay) 6 - Citrus limon (L.) Burm. f., cultivar Ferres, fam. Rutaceae",0.9377113544306508
"Lemon (Argentina) 1 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Uruguay) 7 - Citrus limon (L.) Burm. f., cultivar Vila, fam. Rutaceae",0.9498842112868608
"Lemon (Argentina) 1 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Uruguay) 8a - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9029388850214364
"Lemon (Argentina) 1 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon 1 - Citrus limon (L.) Burm. f., cultivar Eureka, fam. Rutaceae",0.9329376029935
"Lemon (Argentina) 2 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Argentina) 1 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.979939891440354
"Lemon (Argentina) 2 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (France-Corsica) 1a Lisbon - Citrus limon (L.) Burm. f., cultivar Eureka, fam. Rutaceae",0.9433512277767908
"Lemon (Argentina) 2 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Israel) - Citrus limon (L.) Burm. f., fam. Rutaceae",0.919792786720522
"Lemon (Argentina) 2 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Italy-Sicily)  1 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9261051080053926
"Lemon (Argentina) 2 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Italy-Sicily)  2 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.908567745276836
"Lemon (Argentina) 2 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Italy-Sicily)  7 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9190977144886132
"Lemon (Argentina) 2 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Italy-Sicily) 13 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.912394045415315
"Lemon (Argentina) 2 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Japan) 1 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9189370203856488
"Lemon (Argentina) 2 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (USA) - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9356023379085184
"Lemon (Argentina) 2 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Uraguay) 1 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9485392450599014
"Lemon (Argentina) 2 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Uruguay) 3 - Citrus limon (L.) Burm. f., cultivar Eureka, fam. Rutaceae",0.9677149718812942
"Lemon (Argentina) 2 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Uruguay) 5 - Citrus limon (L.) Burm. f., cultivar Lisbon, fam. Rutaceae",0.9262244504776248
"Lemon (Argentina) 2 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Uruguay) 6 - Citrus limon (L.) Burm. f., cultivar Ferres, fam. Rutaceae",0.9356068121433476
"Lemon (Argentina) 2 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Uruguay) 7 - Citrus limon (L.) Burm. f., cultivar Vila, fam. Rutaceae",0.94843716756913
"Lemon (Argentina) 2 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Uruguay) 8a - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9074062938826684
"Lemon (Argentina) 2 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Uruguay) 8b - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9027710657793684
"Lemon (Argentina) 2 - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon 1 - Citrus limon (L.) Burm. f., cultivar Eureka, fam. Rutaceae",0.9308602922904938
"Lemon (Benin) - Citrus limon (L.) Burm. f., fam. Rutaceae","Lime (Mexican, West Indian, Key) (Vietnam) - Citrus aurantifolia (Christm.) Swingle, fam. Rutaceae",0.911745533374061
"Lemon (Brazil) 1 - Citrus limon (L.) Burm. f., cultivar Sicilian, fam. Rutaceae","Lemon (Brazil) 2 - Citrus limon (L.) Burm. f., cultivar Eureka, fam. Rutaceae",0.9463245075973624
"Lemon (Brazil) 1 - Citrus limon (L.) Burm. f., cultivar Sicilian, fam. Rutaceae","Lemon (Italy-Sicily)  1 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.901494112001172
"Lemon (Brazil) 1 - Citrus limon (L.) Burm. f., cultivar Sicilian, fam. Rutaceae","Lemon (Italy-Sicily)  7 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9168774170118306
"Lemon (Brazil) 2 - Citrus limon (L.) Burm. f., cultivar Eureka, fam. Rutaceae","Lemon (Brazil) 1 - Citrus limon (L.) Burm. f., cultivar Sicilian, fam. Rutaceae",0.9463245075973624
"Lemon (Brazil) 2 - Citrus limon (L.) Burm. f., cultivar Eureka, fam. Rutaceae","Lemon (Italy-Sicily)  7 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9007055939732955
"Lemon (France-Corsica) 1a Lisbon - Citrus limon (L.) Burm. f., cultivar Eureka, fam. Rutaceae","Lemon (Argentina) 1 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9479860673514556
"Lemon (France-Corsica) 1a Lisbon - Citrus limon (L.) Burm. f., cultivar Eureka, fam. Rutaceae","Lemon (Argentina) 2 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9433512277767908
"Lemon (France-Corsica) 1a Lisbon - Citrus limon (L.) Burm. f., cultivar Eureka, fam. Rutaceae","Lemon (Israel) - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9153161104221268
"Lemon (France-Corsica) 1a Lisbon - Citrus limon (L.) Burm. f., cultivar Eureka, fam. Rutaceae","Lemon (Italy-Sicily)  1 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9346331630417056
"Lemon (France-Corsica) 1a Lisbon - Citrus limon (L.) Burm. f., cultivar Eureka, fam. Rutaceae","Lemon (Italy-Sicily)  7 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9259217549690948
"Lemon (France-Corsica) 1a Lisbon - Citrus limon (L.) Burm. f., cultivar Eureka, fam. Rutaceae","Lemon (Italy-Sicily) 13 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9030440743282868
"Lemon (France-Corsica) 1a Lisbon - Citrus limon (L.) Burm. f., cultivar Eureka, fam. Rutaceae","Lemon (Japan) 1 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.910760480425692
"Lemon (France-Corsica) 1a Lisbon - Citrus limon (L.) Burm. f., cultivar Eureka, fam. Rutaceae","Lemon (USA) - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9238094568387274
"Lemon (France-Corsica) 1a Lisbon - Citrus limon (L.) Burm. f., cultivar Eureka, fam. Rutaceae","Lemon (Uraguay) 1 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9214696111880089
"Lemon (France-Corsica) 1a Lisbon - Citrus limon (L.) Burm. f., cultivar Eureka, fam. Rutaceae","Lemon (Uruguay) 3 - Citrus limon (L.) Burm. f., cultivar Eureka, fam. Rutaceae",0.952480588445942
"Lemon (France-Corsica) 1a Lisbon - Citrus limon (L.) Burm. f., cultivar Eureka, fam. Rutaceae","Lemon (Uruguay) 5 - Citrus limon (L.) Burm. f., cultivar Lisbon, fam. Rutaceae",0.9071258910218936
"Lemon (France-Corsica) 1a Lisbon - Citrus limon (L.) Burm. f., cultivar Eureka, fam. Rutaceae","Lemon (Uruguay) 6 - Citrus limon (L.) Burm. f., cultivar Ferres, fam. Rutaceae",0.9183779648361596
"Lemon (France-Corsica) 1a Lisbon - Citrus limon (L.) Burm. f., cultivar Eureka, fam. Rutaceae","Lemon (Uruguay) 7 - Citrus limon (L.) Burm. f., cultivar Vila, fam. Rutaceae",0.9236388467203592
"Lemon (France-Corsica) 1a Lisbon - Citrus limon (L.) Burm. f., cultivar Eureka, fam. Rutaceae","Lemon 1 - Citrus limon (L.) Burm. f., cultivar Eureka, fam. Rutaceae",0.9004867585362334
"Lemon (France-Corsica) 1b Fino - Citrus limon (L.) Burm. f., cultivar Fino, fam. Rutaceae","Lemon (France-Corsica) 1d Berna - Citrus limon (L.) Burm. f., cultivar Berna, fam. Rutaceae",0.9222457503423754
"Lemon (France-Corsica) 1b Fino - Citrus limon (L.) Burm. f., cultivar Fino, fam. Rutaceae","Lemon (France-Corsica) 1e Corpaci - Citrus limon (L.) Burm. f., cultivar Corpaci, fam. Rutaceae",0.9090788786835936
"Lemon (France-Corsica) 1b Fino - Citrus limon (L.) Burm. f., cultivar Fino, fam. Rutaceae","Lemon (France-Corsica) 1f Santa Teresa - Citrus limon (L.) Burm. f., cultivar Santa Teresa, fam. Rutaceae",0.9295864403742946
"Lemon (France-Corsica) 1c Limoneira - Citrus limon (L.) Burm. f., cultivar Limoneira, fam. Rutaceae","Lemon (France-Corsica) 1d Lisbon - Citrus limon (L.) Burm. f., cultivar Lisbon, fam. Rutaceae",0.90469527282208
"Lemon (France-Corsica) 1c Limoneira - Citrus limon (L.) Burm. f., cultivar Limoneira, fam. Rutaceae","Lemon (Italy-Sicily)  1 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.905271412309921
"Lemon (France-Corsica) 1c Limoneira - Citrus limon (L.) Burm. f., cultivar Limoneira, fam. Rutaceae","Lemon (Italy-Sicily)  2 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9296741283149424
"Lemon (France-Corsica) 1c Limoneira - Citrus limon (L.) Burm. f., cultivar Limoneira, fam. Rutaceae","Lemon (Italy-Sicily)  3 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9214986620309576
"Lemon (France-Corsica) 1c Limoneira - Citrus limon (L.) Burm. f., cultivar Limoneira, fam. Rutaceae","Lemon (Italy-Sicily)  4 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.964735640678258
"Lemon (France-Corsica) 1c Limoneira - Citrus limon (L.) Burm. f., cultivar Limoneira, fam. Rutaceae","Lemon (Italy-Sicily)  5 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.97082132024947
"Lemon (France-Corsica) 1c Limoneira - Citrus limon (L.) Burm. f., cultivar Limoneira, fam. Rutaceae","Lemon (Italy-Sicily)  6 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9415300171065244
"Lemon (France-Corsica) 1c Limoneira - Citrus limon (L.) Burm. f., cultivar Limoneira, fam. Rutaceae","Lemon (Italy-Sicily)  7 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9276234681217098
"Lemon (France-Corsica) 1c Limoneira - Citrus limon (L.) Burm. f., cultivar Limoneira, fam. Rutaceae","Lemon (Italy-Sicily)  8 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9430177992014062
"Lemon (France-Corsica) 1c Limoneira - Citrus limon (L.) Burm. f., cultivar Limoneira, fam. Rutaceae","Lemon (Italy-Sicily)  9 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9000346716792518
"Lemon (France-Corsica) 1c Limoneira - Citrus limon (L.) Burm. f., cultivar Limoneira, fam. Rutaceae","Lemon (Italy-Sicily) 10 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.94995276818574
"Lemon (France-Corsica) 1c Limoneira - Citrus limon (L.) Burm. f., cultivar Limoneira, fam. Rutaceae","Lemon (Italy-Sicily) 11 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.939608193922318
"Lemon (France-Corsica) 1c Limoneira - Citrus limon (L.) Burm. f., cultivar Limoneira, fam. Rutaceae","Lemon (Italy-Sicily) 13 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9351935116712848
"Lemon (France-Corsica) 1c Limoneira - Citrus limon (L.) Burm. f., cultivar Limoneira, fam. Rutaceae","Lemon (Italy-Sicily) 14d Torchi method - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9071706261405652
"Lemon (France-Corsica) 1c Limoneira - Citrus limon (L.) Burm. f., cultivar Limoneira, fam. Rutaceae","Lemon (Japan) 3 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9303992681170444
"Lemon (France-Corsica) 1c Limoneira - Citrus limon (L.) Burm. f., cultivar Limoneira, fam. Rutaceae","Lemon (Japan) 4 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9355971183607572
"Lemon (France-Corsica) 1c Limoneira - Citrus limon (L.) Burm. f., cultivar Limoneira, fam. Rutaceae","Lemon (Spain) 7 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9303982332209084
"Lemon (France-Corsica) 1c Limoneira - Citrus limon (L.) Burm. f., cultivar Limoneira, fam. Rutaceae","Lemon (USA) - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9008316551207114
"Lemon (France-Corsica) 1c Limoneira - Citrus limon (L.) Burm. f., cultivar Limoneira, fam. Rutaceae","Lemon (USA-California) - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9509074556711956
"Lemon (France-Corsica) 1c Limoneira - Citrus limon (L.) Burm. f., cultivar Limoneira, fam. Rutaceae","Lemon (Uruguay) 2 - Citrus limon (L.) Burm. f., cultivar Vernia, fam. Rutaceae",0.9377233049564822
"Lemon (France-Corsica) 1c Limoneira - Citrus limon (L.) Burm. f., cultivar Limoneira, fam. Rutaceae","Lemon (Uruguay) 4 - Citrus limon (L.) Burm. f., cultivar Mesaro, fam. Rutaceae",0.9396388146400472
"Lemon (France-Corsica) 1c Limoneira - Citrus limon (L.) Burm. f., cultivar Limoneira, fam. Rutaceae","Lemon (Uruguay) 5 - Citrus limon (L.) Burm. f., cultivar Lisbon, fam. Rutaceae",0.9291157483082122
"Lemon (France-Corsica) 1c Limoneira - Citrus limon (L.) Burm. f., cultivar Limoneira, fam. Rutaceae","Lemon (Uruguay) 6 - Citrus limon (L.) Burm. f., cultivar Ferres, fam. Rutaceae",0.9138973270563132
"Lemon (France-Corsica) 1c Limoneira - Citrus limon (L.) Burm. f., cultivar Limoneira, fam. Rutaceae","Lemon (Uruguay) 7 - Citrus limon (L.) Burm. f., cultivar Vila, fam. Rutaceae",0.9008432772623918
"Lemon (France-Corsica) 1c Limoneira - Citrus limon (L.) Burm. f., cultivar Limoneira, fam. Rutaceae","Lemon (Uruguay) 8a - Citrus limon (L.) Burm. f., fam. Rutaceae",0.940133282321894
"Lemon (France-Corsica) 1c Limoneira - Citrus limon (L.) Burm. f., cultivar Limoneira, fam. Rutaceae","Lemon (Uruguay) 8b - Citrus limon (L.) Burm. f., fam. Rutaceae",0.936023533115004
"Lemon (France-Corsica) 1d Berna - Citrus limon (L.) Burm. f., cultivar Berna, fam. Rutaceae","Lemon (France-Corsica) 1b Fino - Citrus limon (L.) Burm. f., cultivar Fino, fam. Rutaceae",0.9222457503423754
"Lemon (France-Corsica) 1d Berna - Citrus limon (L.) Burm. f., cultivar Berna, fam. Rutaceae","Lemon (France-Corsica) 1e Corpaci - Citrus limon (L.) Burm. f., cultivar Corpaci, fam. Rutaceae",0.9304441284065298
"Lemon (France-Corsica) 1d Berna - Citrus limon (L.) Burm. f., cultivar Berna, fam. Rutaceae","Lemon (France-Corsica) 1f Santa Teresa - Citrus limon (L.) Burm. f., cultivar Santa Teresa, fam. Rutaceae",0.9630057949298624
"Lemon (France-Corsica) 1d Berna - Citrus limon (L.) Burm. f., cultivar Berna, fam. Rutaceae","Lemon (France-Corsica) 1g Lapithou - Citrus limon (L.) Burm. f., cultivar Lapithou, fam. Rutaceae",0.9204824605212352
"Lemon (France-Corsica) 1d Lisbon - Citrus limon (L.) Burm. f., cultivar Lisbon, fam. Rutaceae","Lemon (France-Corsica) 1c Limoneira - Citrus limon (L.) Burm. f., cultivar Limoneira, fam. Rutaceae",0.90469527282208
"Lemon (France-Corsica) 1d Lisbon - Citrus limon (L.) Burm. f., cultivar Lisbon, fam. Rutaceae","Lemon (Italy-Sicily)  3 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9225951635106836
"Lemon (France-Corsica) 1d Lisbon - Citrus limon (L.) Burm. f., cultivar Lisbon, fam. Rutaceae","Lemon (Italy-Sicily)  4 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9210333067195292
"Lemon (France-Corsica) 1d Lisbon - Citrus limon (L.) Burm. f., cultivar Lisbon, fam. Rutaceae","Lemon (Italy-Sicily)  5 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9072772498592644
"Lemon (France-Corsica) 1d Lisbon - Citrus limon (L.) Burm. f., cultivar Lisbon, fam. Rutaceae","Lemon (Italy-Sicily)  6 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9534401804696342
"Lemon (France-Corsica) 1d Lisbon - Citrus limon (L.) Burm. f., cultivar Lisbon, fam. Rutaceae","Lemon (Italy-Sicily)  9 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9360058967006946
"Lemon (France-Corsica) 1d Lisbon - Citrus limon (L.) Burm. f., cultivar Lisbon, fam. Rutaceae","Lemon (Italy-Sicily) 10 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9005697916524805
"Lemon (France-Corsica) 1d Lisbon - Citrus limon (L.) Burm. f., cultivar Lisbon, fam. Rutaceae","Lemon (Italy-Sicily) 12a Femminello - Citrus limon (L.) Burm. f., cultivar Femminello, fam. Rutaceae",0.9699042521276786
"Lemon (France-Corsica) 1d Lisbon - Citrus limon (L.) Burm. f., cultivar Lisbon, fam. Rutaceae","Lemon (Italy-Sicily) 12c Monachello - Citrus limon (L.) Burm. f., cultivar Monachello, fam. Rutaceae",0.964544835774036
"Lemon (France-Corsica) 1d Lisbon - Citrus limon (L.) Burm. f., cultivar Lisbon, fam. Rutaceae","Lemon (Italy-Sicily) 14a Sfumatrice method - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9379631859360578
"Lemon (France-Corsica) 1d Lisbon - Citrus limon (L.) Burm. f., cultivar Lisbon, fam. Rutaceae","Lemon (Italy-Sicily) 14b Pelatrice method - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9376554872261592
"Lemon (France-Corsica) 1d Lisbon - Citrus limon (L.) Burm. f., cultivar Lisbon, fam. Rutaceae","Lemon (Italy-Sicily) 14c FMC method - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9038317930473516
"Lemon (France-Corsica) 1d Lisbon - Citrus limon (L.) Burm. f., cultivar Lisbon, fam. Rutaceae","Lemon (Italy-Sicily) 14d Torchi method - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9399306898074236
"Lemon (France-Corsica) 1d Lisbon - Citrus limon (L.) Burm. f., cultivar Lisbon, fam. Rutaceae","Lemon (Japan) 4 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9420866175884192
"Lemon (France-Corsica) 1d Lisbon - Citrus limon (L.) Burm. f., cultivar Lisbon, fam. Rutaceae","Lemon (Uruguay) 2 - Citrus limon (L.) Burm. f., cultivar Vernia, fam. Rutaceae",0.9295162323091394
"Lemon (France-Corsica) 1e Corpaci - Citrus limon (L.) Burm. f., cultivar Corpaci, fam. Rutaceae","Lemon (France-Corsica) 1b Fino - Citrus limon (L.) Burm. f., cultivar Fino, fam. Rutaceae",0.9090788786835936
"Lemon (France-Corsica) 1e Corpaci - Citrus limon (L.) Burm. f., cultivar Corpaci, fam. Rutaceae","Lemon (France-Corsica) 1d Berna - Citrus limon (L.) Burm. f., cultivar Berna, fam. Rutaceae",0.9304441284065298
"Lemon (France-Corsica) 1e Corpaci - Citrus limon (L.) Burm. f., cultivar Corpaci, fam. Rutaceae","Lemon (France-Corsica) 1f Santa Teresa - Citrus limon (L.) Burm. f., cultivar Santa Teresa, fam. Rutaceae",0.9566412101128824
"Lemon (France-Corsica) 1f Santa Teresa - Citrus limon (L.) Burm. f., cultivar Santa Teresa, fam. Rutaceae","Lemon (France-Corsica) 1b Fino - Citrus limon (L.) Burm. f., cultivar Fino, fam. Rutaceae",0.9295864403742946
"Lemon (France-Corsica) 1f Santa Teresa - Citrus limon (L.) Burm. f., cultivar Santa Teresa, fam. Rutaceae","Lemon (France-Corsica) 1d Berna - Citrus limon (L.) Burm. f., cultivar Berna, fam. Rutaceae",0.9630057949298624
"Lemon (France-Corsica) 1f Santa Teresa - Citrus limon (L.) Burm. f., cultivar Santa Teresa, fam. Rutaceae","Lemon (France-Corsica) 1e Corpaci - Citrus limon (L.) Burm. f., cultivar Corpaci, fam. Rutaceae",0.9566412101128824
"Lemon (France-Corsica) 1f Santa Teresa - Citrus limon (L.) Burm. f., cultivar Santa Teresa, fam. Rutaceae","Lemon (France-Corsica) 1g Lapithou - Citrus limon (L.) Burm. f., cultivar Lapithou, fam. Rutaceae",0.90576568383406
"Lemon (France-Corsica) 1g Lapithou - Citrus limon (L.) Burm. f., cultivar Lapithou, fam. Rutaceae","Lemon (France-Corsica) 1d Berna - Citrus limon (L.) Burm. f., cultivar Berna, fam. Rutaceae",0.9204824605212352
"Lemon (France-Corsica) 1g Lapithou - Citrus limon (L.) Burm. f., cultivar Lapithou, fam. Rutaceae","Lemon (France-Corsica) 1f Santa Teresa - Citrus limon (L.) Burm. f., cultivar Santa Teresa, fam. Rutaceae",0.90576568383406
"Lemon (France-Corsica) 1g Lapithou - Citrus limon (L.) Burm. f., cultivar Lapithou, fam. Rutaceae","Lemon (France-Corsica) 1h Menton - Citrus limon (L.) Burm. f., cultivar Menton, fam. Rutaceae",0.9202036490559328
"Lemon (France-Corsica) 1h Menton - Citrus limon (L.) Burm. f., cultivar Menton, fam. Rutaceae","Lemon (France-Corsica) 1g Lapithou - Citrus limon (L.) Burm. f., cultivar Lapithou, fam. Rutaceae",0.9202036490559328
"Lemon (Israel) - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Argentina) 1 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9305107820957118
"Lemon (Israel) - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Argentina) 2 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.919792786720522
"Lemon (Israel) - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (France-Corsica) 1a Lisbon - Citrus limon (L.) Burm. f., cultivar Eureka, fam. Rutaceae",0.9153161104221268
"Lemon (Israel) - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Italy-Sardinia) - Citrus limon (L.) Burm. f., fam. Rutaceae",0.924007301004524
"Lemon (Israel) - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Italy-Sicily) 15a Femminello siracusano - Citrus limon (L.) Burm. f., cultivar Femminello siracusano, fam. Rutaceae",0.9415291958353472
"Lemon (Israel) - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Italy-Sicily) 15b Femminello continella - Citrus limon (L.) Burm. f., cultivar Femminello continella, fam. Rutaceae",0.9018863425290096
"Lemon (Israel) - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Japan) 1 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9226774069194196
"Lemon (Israel) - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (USA) - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9207434684826552
"Lemon (Israel) - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Uraguay) 1 - Citrus limon (L.) Burm. f., fam. Rutaceae",0.9084727337941494
"Lemon (Israel) - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Uruguay) 3 - Citrus limon (L.) Burm. f., cultivar Eureka, fam. Rutaceae",0.9195029410276312
"Lemon (Israel) - Citrus limon (L.) Burm. f., fam. Rutaceae","Lemon (Uruguay) 6 - Citrus limon (L.) Burm. f., cultivar Ferres, fam. Rutaceae",0.9015053247708836
