Plant 1,Plant 2,Similarity Score
"Cinnamon leaf 1 - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae","Pimento (Allspice) (Cuba) 1 (berry) - Pimenta dioica (L.) Merr. (P. officinalis Lindl.), fam. Myrtaceae",0.9101413734661544
"Clove bud (Madagascar) 1 - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae",Clove bud 6 - Eugenia caryophyllus (Spreng.) Bullock & Harrison (E.caryophyllata Thunb.),0.94221749794413
"Clove bud (Madagascar) 1 - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae","Clove stem (Madagascar) - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae",0.9154353958020128
Clove bud 6 - Eugenia caryophyllus (Spreng.) Bullock & Harrison (E.caryophyllata Thunb.),"Clove bud (Madagascar) 1 - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae",0.94221749794413
"Clove leaf (India) - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae","Cinnamon leaf (Brazil) 1a - Cinnamomum zeylanicum Blume (C. verum L. Presl.), fam. Lauraceae",0.938490142713862
"Clove leaf (India) - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae","Cinnamon leaf (India) 3a - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae",0.9225011714766034
"Clove leaf (India) - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae","Cinnamon leaf (India) 3b - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae",0.946812320517514
"Clove leaf (India) - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae","Clove leaf (Indonesia) 1 - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae",0.9607949576779377
"Clove leaf (India) - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae",Clove stem - Eugenia caryophyllus (Spreng.) Bullock & Harrison (E.caryophyllata Thunb.),0.945998736036904
"Clove leaf (India) - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae","Ocimum gratissimum (China) 4 - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)",0.9400553281212606
"Clove leaf (Indonesia) 1 - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae","Cinnamon leaf (Brazil) 1a - Cinnamomum zeylanicum Blume (C. verum L. Presl.), fam. Lauraceae",0.962965903073458
"Clove leaf (Indonesia) 1 - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae","Cinnamon leaf (India) 3a - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae",0.925339902941153
"Clove leaf (Indonesia) 1 - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae","Cinnamon leaf (India) 3b - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae",0.9659058700592834
"Clove leaf (Indonesia) 1 - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae","Clove leaf (India) - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae",0.9607949576779377
"Clove leaf (Indonesia) 1 - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae",Clove stem - Eugenia caryophyllus (Spreng.) Bullock & Harrison (E.caryophyllata Thunb.),0.9325341480893812
"Clove leaf (Indonesia) 1 - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae","Ocimum gratissimum (China) 4 - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)",0.9671347310739542
"Clove stem (Madagascar) - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae","Clove bud (Madagascar) 1 - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae",0.9154353958020128
Clove stem - Eugenia caryophyllus (Spreng.) Bullock & Harrison (E.caryophyllata Thunb.),"Cinnamon leaf (Brazil) 1a - Cinnamomum zeylanicum Blume (C. verum L. Presl.), fam. Lauraceae",0.9188990297533732
Clove stem - Eugenia caryophyllus (Spreng.) Bullock & Harrison (E.caryophyllata Thunb.),"Cinnamon leaf (India) 3a - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae",0.9402208071723058
Clove stem - Eugenia caryophyllus (Spreng.) Bullock & Harrison (E.caryophyllata Thunb.),"Cinnamon leaf (India) 3b - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae",0.9418731048033714
Clove stem - Eugenia caryophyllus (Spreng.) Bullock & Harrison (E.caryophyllata Thunb.),"Clove leaf (India) - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae",0.945998736036904
Clove stem - Eugenia caryophyllus (Spreng.) Bullock & Harrison (E.caryophyllata Thunb.),"Clove leaf (Indonesia) 1 - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae",0.9325341480893812
Clove stem - Eugenia caryophyllus (Spreng.) Bullock & Harrison (E.caryophyllata Thunb.),"Ocimum gratissimum (China) 4 - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)",0.9138129182286504
"Ocimum gratissimum (China) 4 - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)","Cinnamon leaf (Brazil) 1a - Cinnamomum zeylanicum Blume (C. verum L. Presl.), fam. Lauraceae",0.9566798364109632
"Ocimum gratissimum (China) 4 - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)","Cinnamon leaf (India) 3a - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae",0.9107031815460608
"Ocimum gratissimum (China) 4 - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)","Cinnamon leaf (India) 3b - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae",0.9513626402101404
"Ocimum gratissimum (China) 4 - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)","Clove leaf (India) - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae",0.9400553281212606
"Ocimum gratissimum (China) 4 - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)","Clove leaf (Indonesia) 1 - Eugenia caryophyllus (Spreng.) Bullock & Harrison, fam. Myrtaceae",0.9671347310739542
"Ocimum gratissimum (China) 4 - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)",Clove stem - Eugenia caryophyllus (Spreng.) Bullock & Harrison (E.caryophyllata Thunb.),0.9138129182286504
"Ocimum gratissimum (India) 2 - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)","Cinnamomum impressinervium - Cinnamomum impressinervium Meissn., fam. Lauraceae",0.9197086312684426
"Ocimum gratissimum (India) 2 - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)","Cinnamon leaf (India) 3a - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae",0.9085260978770732
"Ocimum gratissimum (India) 2 - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)","Cinnamon leaf 1 - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae",0.9118923965154536
"Ocimum gratissimum (India) 2 - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)","Pimento (Allspice) (Cuba) 1 (berry) - Pimenta dioica (L.) Merr. (P. officinalis Lindl.), fam. Myrtaceae",0.9115002677031884
"Pimento (Allspice) (Cuba) 1 (berry) - Pimenta dioica (L.) Merr. (P. officinalis Lindl.), fam. Myrtaceae","Cinnamon leaf 1 - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae",0.9101413734661544
"Pimento (Allspice) (Cuba) 1 (berry) - Pimenta dioica (L.) Merr. (P. officinalis Lindl.), fam. Myrtaceae","Ocimum gratissimum (India) 2 - Ocimum gratissimum L., fam. Lamiaceae (Labiatae)",0.9115002677031884
"Pimento (Allspice) (Jamaica) 2 - Pimenta dioica (L.) Merr. (P. officinalis Lindl.), fam. Myrtaceae","Pimento (Allspice) 1 - Pimenta dioica (L.) Merr. (P. officinalis Lindl.), fam. Myrtaceae",0.9123600864762252
"Pimento (Allspice) 1 - Pimenta dioica (L.) Merr. (P. officinalis Lindl.), fam. Myrtaceae","Pimento (Allspice) (Jamaica) 2 - Pimenta dioica (L.) Merr. (P. officinalis Lindl.), fam. Myrtaceae",0.9123600864762252
